order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,delivery_delay,suspicious_review
O00338,2025-06-09,2025-06-11,2025-06-11,s021,toys,440.17,3.0,kumas,2.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,ashanti,0,1
O00339,2025-05-17,2025-05-17,2025-05-26,s029,fashion,12.82,3.0,kumasi,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south west,9,1
O00340,2025-06-02,2025-06-06,2025-06-14,s030,fashion,350.78,4.0,kumasi,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,volta,8,1
O00341,2025-06-13,2025-06-16,2025-06-21,s041,fashion,277.39,3.0,kumasi,1.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,south east,5,1
O00342,2025-05-22,2025-05-23,2025-05-31,s050,toys,337.42,2.0,accra,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,south west,8,1
O00343,2025-06-04,2025-06-05,2025-06-10,s010,toys,433.03,4.0,kumasi,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south east,5,1
O00344,2025-04-26,2025-04-29,2025-05-03,s002,electronics,408.75,1.0,kano,3.0,No review,1.0,0,no complaint,standard,volta,4,1
O00345,2025-06-22,2025-06-25,2025-07-01,s050,home & living,294.28,4.0,kano,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,greater accra,6,1
O00346,2025-05-30,2025-06-01,2025-06-05,s036,home & living,361.88,3.0,lagos,2.0,"Absolutely love this product, great value for money.",0.65,1,no complaint,standard,south east,4,1
O00347,2025-04-23,2025-04-23,2025-04-26,s038,home & living,327.26,4.0,kumasi,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,south west,3,1
O00348,2025-05-19,2025-05-23,2025-05-28,s006,health,39.53,1.0,kumasi,2.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,ashanti,5,1
O00349,2025-04-22,2025-04-25,2025-04-27,s033,health,312.5,1.0,accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,volta,2,1
O00350,2025-05-09,2025-05-10,2025-05-11,s042,electronics,53.92,2.0,kumasi,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,north central,1,1
O00351,2025-05-21,2025-05-23,2025-05-29,s008,toys,212.64,1.0,lagos,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,ashanti,6,1
O00352,2025-05-14,2025-05-14,2025-05-23,s003,electronics,98.9,1.0,lagos,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,south east,9,1
O00353,2025-06-23,2025-06-23,2025-06-30,s008,toys,218.02,2.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,volta,7,1
O00354,2025-04-18,2025-04-22,2025-04-27,s022,health,65.03,1.0,lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,greater accra,5,1
O00355,2025-05-28,2025-05-29,2025-06-05,s019,groceries,398.93,3.0,accra,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,south east,7,1
O00356,2025-04-11,2025-04-11,2025-04-20,s012,toys,421.53,4.0,accra,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,north central,9,1
O00357,2025-05-17,2025-05-19,2025-05-22,s050,toys,158.01,4.0,kumasi,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south east,3,1
O00358,2025-05-05,2025-05-07,2025-05-10,s010,fashion,337.1,2.0,accra,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,3,1
O00359,2025-04-17,2025-04-19,2025-04-20,s042,health,84.96,1.0,lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,ashanti,1,1
O00360,2025-04-09,2025-04-13,2025-04-15,s005,groceries,272.33,2.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,2,1
O00361,2025-04-18,2025-04-18,2025-04-26,s026,electronics,277.88,2.0,kumasi,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,ashanti,8,1
O00362,2025-05-18,2025-05-22,2025-05-23,s044,groceries,494.01,3.0,lagos,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south east,1,1
O00363,2025-04-10,2025-04-10,2025-04-10,s041,electronics,219.82,3.0,accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,north central,0,1
O00364,2025-05-30,2025-05-31,2025-06-05,s033,home & living,411.17,4.0,kano,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,ashanti,5,1
O00365,2025-04-17,2025-04-20,2025-04-27,s036,home & living,144.34,2.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,south east,7,1
O00366,2025-05-12,2025-05-12,2025-05-17,s027,toys,301.92,1.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,greater accra,5,1
O00367,2025-05-03,2025-05-06,2025-05-07,s025,health,44.02,1.0,lagos,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,volta,1,1
O00368,2025-04-22,2025-04-26,2025-05-03,s011,groceries,44.27,4.0,kano,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,7,1
O00369,2025-06-24,2025-06-27,2025-07-06,s010,electronics,328.93,2.0,kano,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,volta,9,1
O00370,2025-05-14,2025-05-17,2025-05-18,s047,electronics,338.05,3.0,kano,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,volta,1,1
O00371,2025-05-29,2025-06-01,2025-06-08,s008,groceries,497.79,3.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,ashanti,7,1
O00372,2025-06-25,2025-06-29,2025-07-07,s038,electronics,53.5,1.0,accra,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,ashanti,8,1
O00373,2025-05-31,2025-06-03,2025-06-03,s019,groceries,217.12,3.0,kumasi,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,volta,0,1
O00374,2025-06-01,2025-06-05,2025-06-11,s025,toys,490.81,3.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south west,6,1
O00375,2025-06-22,2025-06-25,2025-07-02,s049,fashion,84.68,1.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,volta,7,1
O00376,2025-04-11,2025-04-15,2025-04-18,s006,health,129.39,2.0,accra,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,south east,3,1
O00377,2025-04-30,2025-04-30,2025-05-04,s031,electronics,53.67,3.0,lagos,5.0,No review,-0.75,0,no complaint,standard,greater accra,4,1
O00378,2025-05-24,2025-05-28,2025-05-31,s043,fashion,393.19,2.0,accra,3.0,No review,0.58,0,no complaint,pickup,volta,3,1
O00379,2025-05-26,2025-05-26,2025-05-30,s037,fashion,138.93,2.0,lagos,3.0,No review,-0.3,0,no complaint,pickup,south west,4,1
O00380,2025-04-12,2025-04-14,2025-04-16,s036,groceries,127.14,1.0,lagos,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,ashanti,2,1
O00381,2025-05-25,2025-05-26,2025-06-01,s010,electronics,229.13,4.0,lagos,2.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,north central,6,1
O00382,2025-06-09,2025-06-13,2025-06-16,s038,electronics,291.55,4.0,lagos,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south east,3,1
O00383,2025-06-05,2025-06-06,2025-06-08,s034,electronics,465.99,2.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,greater accra,2,1
O00384,2025-06-23,2025-06-25,2025-07-01,s032,fashion,270.92,2.0,kano,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south east,6,1
O00385,2025-05-29,2025-05-31,2025-06-01,s011,home & living,49.65,1.0,lagos,2.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,north central,1,1
O00386,2025-06-02,2025-06-03,2025-06-11,s016,health,479.09,2.0,accra,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,volta,8,1
O00387,2025-04-11,2025-04-14,2025-04-14,s034,groceries,244.88,1.0,lagos,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,ashanti,0,1
O00388,2025-06-17,2025-06-20,2025-06-22,s050,toys,384.76,1.0,accra,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,ashanti,2,1
O00389,2025-04-14,2025-04-18,2025-04-19,s019,health,414.35,1.0,accra,1.0,"Met my expectations, nothing more.",0.5,1,wrong color,pickup,greater accra,1,1
O00390,2025-04-12,2025-04-16,2025-04-19,s048,health,76.23,4.0,kumasi,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,volta,3,1
O00391,2025-04-29,2025-05-03,2025-05-04,s003,groceries,61.78,2.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south east,1,1
O00392,2025-04-09,2025-04-13,2025-04-15,s013,health,84.49,3.0,kano,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,greater accra,2,1
O00393,2025-04-07,2025-04-11,2025-04-18,s010,toys,247.45,2.0,kano,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south west,7,1
O00394,2025-06-05,2025-06-07,2025-06-11,s015,health,220.87,1.0,kumasi,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,ashanti,4,1
O00395,2025-06-11,2025-06-14,2025-06-14,s049,fashion,59.51,4.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south east,0,1
O00396,2025-06-20,2025-06-24,2025-06-30,s049,health,498.38,1.0,kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,greater accra,6,1
O00397,2025-05-28,2025-05-31,2025-06-05,s019,home & living,95.14,4.0,lagos,3.0,No review,0.58,0,no complaint,express,south east,5,1
O00398,2025-05-02,2025-05-06,2025-05-08,s027,toys,74.05,4.0,kano,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,south west,2,1
O00399,2025-06-06,2025-06-10,2025-06-15,s015,fashion,212.92,2.0,lagos,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,ashanti,5,1
O00400,2025-04-09,2025-04-11,2025-04-15,s010,electronics,131.8,2.0,kano,1.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,volta,4,1
O00401,2025-04-08,2025-04-12,2025-04-12,s030,home & living,382.54,2.0,kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,south west,0,1
O00402,2025-04-30,2025-05-04,2025-05-08,s010,electronics,418.81,1.0,accra,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south east,4,1
O00403,2025-04-07,2025-04-07,2025-04-09,s012,health,480.19,4.0,accra,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,south west,2,1
O00404,2025-04-21,2025-04-24,2025-04-30,s022,fashion,326.58,1.0,accra,2.0,Very disappointed. Not what was shown online.,-0.975,1,no complaint,standard,volta,6,1
O00405,2025-06-21,2025-06-24,2025-06-25,s046,fashion,433.68,4.0,lagos,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,north central,1,1
O00406,2025-05-27,2025-05-31,2025-06-05,s037,health,194.19,4.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,north central,5,1
O00407,2025-05-16,2025-05-16,2025-05-16,s017,electronics,478.55,1.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,north central,0,1
O00408,2025-06-01,2025-06-04,2025-06-04,s020,home & living,471.99,2.0,kano,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,south east,0,1
O00409,2025-05-23,2025-05-27,2025-06-02,s040,fashion,28.83,4.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,ashanti,6,1
O00410,2025-05-11,2025-05-11,2025-05-11,s016,groceries,448.61,4.0,kumasi,1.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,north central,0,1
O00411,2025-06-24,2025-06-27,2025-06-27,s031,health,83.58,4.0,kano,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,north central,0,1
O00412,2025-05-14,2025-05-14,2025-05-20,s008,home & living,33.44,4.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south east,6,1
O00413,2025-04-22,2025-04-24,2025-05-01,s032,home & living,45.32,4.0,kano,1.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,north central,7,1
O00414,2025-05-29,2025-06-01,2025-06-04,s010,toys,199.92,3.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south east,3,1
O00415,2025-06-24,2025-06-26,2025-07-05,s042,home & living,334.07,4.0,kano,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,9,1
O00416,2025-05-14,2025-05-15,2025-05-20,s045,home & living,384.54,4.0,lagos,1.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south west,5,1
O00417,2025-05-11,2025-05-11,2025-05-19,s048,fashion,450.46,4.0,accra,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,ashanti,8,1
O00418,2025-04-28,2025-05-01,2025-05-04,s016,health,110.79,1.0,lagos,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,3,1
O00419,2025-06-19,2025-06-20,2025-06-29,s011,groceries,325.51,2.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,north central,9,1
O00420,2025-05-19,2025-05-20,2025-05-25,s015,fashion,153.48,4.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,volta,5,1
O00421,2025-04-28,2025-05-01,2025-05-02,s026,health,460.95,4.0,lagos,2.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south west,1,1
O00422,2025-04-11,2025-04-11,2025-04-19,s034,electronics,464.76,3.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,north central,8,1
O00423,2025-05-05,2025-05-05,2025-05-06,s048,toys,279.55,2.0,kumasi,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,greater accra,1,1
O00424,2025-04-28,2025-05-01,2025-05-03,s018,fashion,127.94,1.0,kumasi,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,ashanti,2,1
O00425,2025-05-05,2025-05-06,2025-05-12,s029,health,326.45,3.0,accra,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,greater accra,6,1
O00426,2025-05-21,2025-05-22,2025-05-26,s027,groceries,136.63,3.0,kumasi,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,north central,4,1
O00427,2025-04-09,2025-04-12,2025-04-17,s028,toys,235.66,4.0,kano,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,greater accra,5,1
O00428,2025-04-09,2025-04-13,2025-04-14,s035,health,141.97,4.0,accra,2.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,south east,1,1
O00429,2025-05-22,2025-05-24,2025-05-30,s050,groceries,55.02,2.0,lagos,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,6,1
O00430,2025-04-07,2025-04-11,2025-04-11,s018,electronics,369.07,3.0,kumasi,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,greater accra,0,1
O00431,2025-05-02,2025-05-06,2025-05-12,s028,home & living,155.8,3.0,kano,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south west,6,1
O00432,2025-05-26,2025-05-27,2025-06-05,s033,electronics,439.8,1.0,accra,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,ashanti,9,1
O00433,2025-06-19,2025-06-22,2025-06-29,s025,groceries,365.97,1.0,kano,2.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,north central,7,1
O00434,2025-06-25,2025-06-26,2025-06-30,s014,groceries,332.2,1.0,lagos,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,south west,4,1
O00435,2025-05-13,2025-05-14,2025-05-22,s003,health,311.83,3.0,kumasi,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,north central,8,1
O00436,2025-06-21,2025-06-22,2025-07-01,s009,fashion,273.96,4.0,lagos,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,south east,9,1
O00437,2025-04-20,2025-04-20,2025-04-21,s042,health,418.01,2.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,greater accra,1,1
O00438,2025-05-21,2025-05-23,2025-05-29,s009,health,342.41,4.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,ashanti,6,1
O00439,2025-05-29,2025-06-01,2025-06-04,s050,health,256.0,2.0,lagos,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,volta,3,1
O00440,2025-04-08,2025-04-09,2025-04-13,s018,health,444.24,3.0,accra,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,south east,4,1
O00441,2025-06-15,2025-06-19,2025-06-28,s037,home & living,10.92,3.0,kumasi,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,volta,9,1
O00442,2025-05-01,2025-05-05,2025-05-08,s014,groceries,184.19,1.0,accra,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south west,3,1
O00443,2025-06-09,2025-06-11,2025-06-18,s031,groceries,438.39,1.0,kumasi,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,greater accra,7,1
O00444,2025-05-07,2025-05-08,2025-05-09,s038,electronics,354.44,4.0,accra,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south east,1,1
O00445,2025-05-10,2025-05-10,2025-05-12,s002,home & living,21.24,3.0,kumasi,1.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,north central,2,1
O00446,2025-05-24,2025-05-28,2025-05-31,s039,home & living,394.6,2.0,kano,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,volta,3,1
O00447,2025-06-01,2025-06-01,2025-06-07,s004,health,225.7,4.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,north central,6,1
O00448,2025-05-31,2025-06-02,2025-06-10,s006,health,192.0,1.0,accra,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,south east,8,1
O00449,2025-05-04,2025-05-07,2025-05-10,s046,fashion,324.86,1.0,kumasi,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,volta,3,1
O00450,2025-06-11,2025-06-14,2025-06-20,s022,fashion,67.98,2.0,lagos,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south west,6,1
O00451,2025-04-19,2025-04-22,2025-05-01,s044,health,298.01,1.0,kano,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,volta,9,1
O00452,2025-06-25,2025-06-29,2025-07-04,s041,toys,22.84,1.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,ashanti,5,1
O00453,2025-05-10,2025-05-12,2025-05-21,s029,home & living,156.38,1.0,accra,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,north central,9,1
O00454,2025-06-02,2025-06-06,2025-06-10,s030,fashion,120.52,1.0,accra,4.0,No review,-0.75,0,no complaint,standard,volta,4,1
O00455,2025-05-03,2025-05-07,2025-05-10,s021,electronics,223.24,4.0,accra,2.0,Fake product and horrible packaging.,-0.75,1,wrong item,express,south west,3,1
O00456,2025-04-19,2025-04-21,2025-04-21,s032,health,366.69,2.0,lagos,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,greater accra,0,1
O00457,2025-05-10,2025-05-13,2025-05-21,s035,groceries,13.44,1.0,accra,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south east,8,1
O00458,2025-04-10,2025-04-14,2025-04-21,s019,groceries,331.91,4.0,lagos,1.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,greater accra,7,1
O00459,2025-04-26,2025-04-29,2025-05-06,s001,fashion,138.24,3.0,accra,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south west,7,1
O00460,2025-04-13,2025-04-14,2025-04-22,s024,home & living,191.89,3.0,kumasi,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,south east,8,1
O00461,2025-04-15,2025-04-18,2025-04-25,s017,electronics,42.03,1.0,lagos,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,volta,7,1
O00462,2025-06-13,2025-06-16,2025-06-17,s022,fashion,285.38,1.0,kumasi,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south east,1,1
O00463,2025-05-17,2025-05-18,2025-05-25,s001,electronics,180.2,3.0,kano,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,volta,7,1
O00464,2025-06-12,2025-06-16,2025-06-25,s006,electronics,72.71,4.0,kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,greater accra,9,1
O00465,2025-06-05,2025-06-05,2025-06-09,s035,groceries,395.98,2.0,kano,5.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south west,4,1
O00466,2025-04-15,2025-04-16,2025-04-20,s044,groceries,135.7,3.0,accra,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,greater accra,4,1
O00467,2025-06-10,2025-06-14,2025-06-22,s013,fashion,237.33,1.0,lagos,2.0,"Met my expectations, nothing more.",0.5,1,wrong color,pickup,south east,8,1
O00468,2025-06-19,2025-06-20,2025-06-28,s011,health,362.8,3.0,lagos,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,north central,8,1
O00469,2025-06-08,2025-06-12,2025-06-13,s042,health,285.0,1.0,kumasi,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,north central,1,1
O00470,2025-05-28,2025-05-28,2025-05-28,s034,home & living,275.85,3.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south west,0,1
O00471,2025-05-05,2025-05-05,2025-05-14,s022,health,120.81,2.0,kano,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,ashanti,9,1
O00472,2025-06-12,2025-06-13,2025-06-14,s037,fashion,426.49,2.0,accra,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,volta,1,1
O00473,2025-04-14,2025-04-17,2025-04-24,s007,health,235.48,3.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,volta,7,1
O00474,2025-04-16,2025-04-17,2025-04-19,s034,groceries,64.85,3.0,kano,1.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,greater accra,2,1
O00475,2025-04-23,2025-04-27,2025-04-30,s023,groceries,108.67,3.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,3,1
O00476,2025-05-26,2025-05-30,2025-06-04,s005,health,381.63,4.0,lagos,2.0,No review,1.0,0,no complaint,express,ashanti,5,1
O00477,2025-04-14,2025-04-15,2025-04-24,s027,toys,473.85,4.0,kano,4.0,No review,0.458333333,0,no complaint,pickup,south west,9,1
O00478,2025-04-22,2025-04-24,2025-05-01,s013,groceries,280.73,4.0,lagos,3.0,No review,-0.75,0,no complaint,express,south east,7,1
O00479,2025-06-05,2025-06-08,2025-06-14,s043,home & living,201.46,3.0,lagos,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,greater accra,6,1
O00480,2025-05-22,2025-05-26,2025-05-28,s029,groceries,196.41,3.0,kumasi,2.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,south east,2,1
O00481,2025-05-24,2025-05-27,2025-06-04,s007,home & living,56.08,4.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,greater accra,8,1
O00482,2025-06-04,2025-06-04,2025-06-11,s043,fashion,320.95,3.0,accra,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,greater accra,7,1
O00483,2025-05-20,2025-05-23,2025-05-24,s019,health,229.33,2.0,kumasi,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,greater accra,1,1
O00484,2025-06-19,2025-06-21,2025-06-22,s016,fashion,430.02,3.0,kumasi,2.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,ashanti,1,1
O00485,2025-06-20,2025-06-24,2025-06-28,s042,fashion,303.08,3.0,kano,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,south west,4,1
O00486,2025-06-17,2025-06-19,2025-06-27,s007,fashion,311.5,2.0,kumasi,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south west,8,1
O00487,2025-06-11,2025-06-11,2025-06-17,s025,home & living,257.55,4.0,kumasi,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,6,1
O00488,2025-05-21,2025-05-22,2025-05-28,s010,fashion,168.28,4.0,kumasi,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,6,1
O00489,2025-05-09,2025-05-09,2025-05-12,s018,home & living,55.58,4.0,kano,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,south east,3,1
O00490,2025-05-01,2025-05-03,2025-05-11,s015,toys,48.91,1.0,lagos,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,south west,8,1
O00491,2025-06-01,2025-06-04,2025-06-12,s014,toys,274.99,3.0,kumasi,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south east,8,1
O00492,2025-04-11,2025-04-11,2025-04-15,s033,electronics,412.6,4.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south west,4,1
O00493,2025-06-16,2025-06-19,2025-06-28,s027,electronics,411.44,4.0,lagos,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,volta,9,1
O00494,2025-04-15,2025-04-15,2025-04-19,s024,electronics,65.34,2.0,accra,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,volta,4,1
O00495,2025-05-17,2025-05-18,2025-05-27,s026,electronics,453.63,3.0,kano,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,greater accra,9,1
O00496,2025-05-04,2025-05-04,2025-05-08,s028,health,223.4,4.0,kano,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,greater accra,4,1
O00497,2025-06-03,2025-06-05,2025-06-05,s040,electronics,423.43,3.0,accra,2.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,south east,0,1
O00498,2025-06-12,2025-06-15,2025-06-21,s008,toys,169.3,4.0,kano,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,greater accra,6,1
O00499,2025-05-25,2025-05-27,2025-05-30,s033,electronics,495.95,3.0,kumasi,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,ashanti,3,1
O00500,2025-06-20,2025-06-24,2025-06-26,s049,health,115.61,3.0,lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,north central,2,1
O00501,2025-04-29,2025-05-02,2025-05-02,s029,fashion,210.07,4.0,accra,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,greater accra,0,1
